SK_CompanyID,SPRating,addressLine1,addressLine2,batchID,ceo,city,companyID,country,description,effectiveDate,endDate,foundingDate,industry,isCurrent,isLowGrade,name,postalCode,stateProv,status
436,"A+  ","5870 Yaupon North                                                               ","                                                                                ",1,"Demaio                                                                                              ","Baton Rouge              ",339,United States of America,"QrcjkvIGISMAzSQFaP                                                                                                                                    ",1979-12-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1909-09-17T00:00:00.0000000,"Auto & Truck Parts                                ",true,true,"iLRgsRKORjPEuGBYgmdeGGaIPIxIKBVoZOoLfVbbtoy                 ","M2R 1D5     ","ME                  ","Active    "
437,"CC  ","13917 Wood Road                                                                 ","                                                                                ",1,"Dahnke                                                                                              ","Washington               ",342,"Canada                  ","NlGANPFsaVmVRpPlQqOOsHAzmPKkMcCGWoOYhgrolQUPGSvDTNGtZvctQbHyoQUEAsFzhLwStNaRQzuNYUXHYViBbwcOtZNOEtFvltCcssSeFRLNFlLbKFNThMxSC THFDqhDxDG XRWZyDht     ",1980-03-27T00:00:00.0000000,9999-12-31T00:00:00.0000000,1864-05-06T00:00:00.0000000,"Software & Programming                            ",true,true,"oCchUvsnjDMXdYwiSjXJJmvXmQfAcBHVZshEwSEUNMNfLAYfsKYtf       ","73171       ","IN                  ","Active    "
438,"A+  ","23271 Springmaid West                                                           ","                                                                                ",1,"Christian                                                                                           ","Bakersfield              ",345,United States of America,"fImQOmvG NLieHOvtaDOSDxINhVTnFKGURiTJizFluvDtihrrDK JDOGkyiLuXVdtMKuSgaYOHnOSZqmXpEwsZaHDVfOjKOE                                                      ",1980-03-27T00:00:00.0000000,1986-03-31T00:00:00.0000000,null,"Schools                                           ",false,true,"zdRPSLHQFCfSSJrTPgoSPbygPTmIEyVTubSwNlMqtrP                 ","32308       ","WV                  ","Active    "
639,"A+  ","23271 Springmaid West                                                           ","                                                                                ",1,"Christian                                                                                           ","Bakersfield              ",345,United States of America,"fImQOmvG NLieHOvtaDOSDxINhVTnFKGURiTJizFluvDtihrrDK JDOGkyiLuXVdtMKuSgaYOHnOSZqmXpEwsZaHDVfOjKOE                                                      ",1986-03-31T00:00:00.0000000,9999-12-31T00:00:00.0000000,null,"Schools                                           ",true,true,"zdRPSLHQFCfSSJrTPgoSPbygPTmIEyVTubSwNlMqtrP                 ","32308       ","WV                  ","Inactive  "
439,"B   ","18956 Gaylord Street                                                            ","                                                                                ",1,"Forman                                                                                              ","Warwick                  ",341,United States of America,"CmrNemcPeRBJEQbThGSaDCuGRVpDNSSD GTiGJBA                                                                                                              ",1980-03-28T00:00:00.0000000,1999-09-29T00:00:00.0000000,1957-01-25T00:00:00.0000000,"Misc. Capital Goods                               ",false,true,"KyXzTQMtNFUEgaXUmTKrLVILUKSSUQ                              ","10141       ","MI                  ","Active    "
992,"B   ","18956 Gaylord Street                                                            ","                                                                                ",1,"Forman                                                                                              ","Warwick                  ",341,United States of America,"CmrNemcPeRBJEQbThGSaDCuGRVpDNSSD GTiGJBA                                                                                                              ",1999-09-29T00:00:00.0000000,9999-12-31T00:00:00.0000000,1973-03-24T00:00:00.0000000,"S&Ls/Savings Banks                                ",true,true,"KyXzTQMtNFUEgaXUmTKrLVILUKSSUQ                              ","10141       ","MI                  ","Active    "
440,"k   ","8204 Bayridge Way                                                               ","                                                                                ",1,"Ashner                                                                                              ","Billings                 ",344,"Canada                  ","KCMsRovoEz HlAdkicRMKQtCPmUjBRFePVEDlGfJpkfYo                                                                                                         ",1980-03-29T00:00:00.0000000,1981-03-29T00:00:00.0000000,1940-08-24T00:00:00.0000000,"Casinos & Gaming                                  ",false,true,"PCQQujPSSkjILQiMtvnktOptsABZPCcJcdbZpQiKy                   ","21215       ","WA                  ","Active    "
488,"k   ","8204 Bayridge Way                                                               ","                                                                                ",1,"Ashner                                                                                              ","Billings                 ",344,"Canada                  ","KCMsRovoEz HlAdkicRMKQtCPmUjBRFePVEDlGfJpkfYo                                                                                                         ",1981-03-29T00:00:00.0000000,9999-12-31T00:00:00.0000000,1941-05-07T00:00:00.0000000,"Casinos & Gaming                                  ",true,true,"PCQQujPSSkjILQiMtvnktOptsABZPCcJcdbZpQiKy                   ","21215       ","WA                  ","Inactive  "
441,CCC+,"22824 Rose East                                                                 ","                                                                                ",1,"Eckland                                                                                             ","Austin                   ",334,United States of America,"OQuHcuvSvzbQve xpfhZk GJGBJs gBBqQNzIQdQxERvRCNHAbk  laJDcMhTb WPtYgBMzUIPRukLZOiJOwvIswdOghRR                                                        ",1980-03-30T00:00:00.0000000,9999-12-31T00:00:00.0000000,1961-10-08T00:00:00.0000000,"Containers & Packaging                            ",true,true,"rytafPEuGIVFVTaEnPmCwHNu                                    ","H5I 1R6     ","AK                  ","Inactive  "
447,CCC+,"22824 Rose East                                                                 ","                                                                                ",1,"Eckland                                                                                             ","Austin                   ",334,United States of America,"OQuHcuvSvzbQve xpfhZk GJGBJs gBBqQNzIQdQxERvRCNHAbk  laJDcMhTb WPtYgBMzUIPRukLZOiJOwvIswdOghRR                                                        ",1979-09-28T00:00:00.0000000,1980-03-30T00:00:00.0000000,1961-05-02T00:00:00.0000000,"Containers & Packaging                            ",false,true,"rytafPEuGIVFVTaEnPmCwHNu                                    ","H5I 1R6     ","AK                  ","Active    "
