AccountDesc,AccountID,ActionTS,ActionType,BatchID,CA_B_ID,C_ID,EffectiveDate,EndDate,SK_CustomerID,Status,TaxStatus,fakesk,isCurrent
msTEXvwPUEqzUccfsbPMZDLKAsgikDQUCFZdzgkC,4271,2012-04-04T06:47:24,NEW,1,618,2251,2012-04-04,2012-11-05,3488,ACTIVE,1,6904,false
msTEXvwPUEqzUccfsbPMZDLKAsgikDQUCFZdzgkC,4271,2012-11-05T19:06:52,UPDACCT,1,618,2251,2012-11-05,2014-06-20,3488,ACTIVE,1,7764,false
msTEXvwPUEqzUccfsbPMZDLKAsgikDQUCFZdzgkC,4271,2014-06-20T10:36:09,CLOSEACCT,1,618,2251,2014-06-20,9999-12-31,3488,INACTIVE,1,10127,true
MSlQMgBGRGEnWkbvzGrBtZNPVqmiEGOsITBECpggrFsSegtuhV,4272,2012-04-04T19:40:42,NEW,1,6308,2252,2012-04-04,9999-12-31,5182,ACTIVE,1,6905,true
sYaOGEYVKnNkTFClUbRTOJQQnlhyAsI,4273,2012-04-05T01:03:59,ADDACCT,1,3706,890,2012-04-05,9999-12-31,6073,ACTIVE,1,6907,true
GEAGCtmTFeLnefIpKAACOIAfEeVNBDhQCvX,4274,2012-04-05T19:39:34,ADDACCT,1,3736,1891,2012-04-05,2016-05-18,198,ACTIVE,1,6909,false
gTbUbhNnohGlTKCDUnHeEKDJHxKIYxssGAQs,4274,2016-05-18T09:15:01,UPDACCT,1,2273,1891,2016-05-18,9999-12-31,198,ACTIVE,1,12913,true
rgRtMnpEjlEivCIrQcxCGUeTHXICFENiQCLRJsJmLEESQiTU,4275,2012-04-06T05:31:54,ADDACCT,1,13384,1387,2012-04-06,9999-12-31,1535,ACTIVE,1,6911,true
xRbCNlPMNMQogibIjSnhPjTSfCJLoUCHSFPCgyKqJxRCeS m,4276,2012-04-06T10:40:06,ADDACCT,1,782,546,2012-04-06,2015-08-05,3008,ACTIVE,2,6912,false
xRbCNlPMNMQogibIjSnhPjTSfCJLoUCHSFPCgyKqJxRCeS m,4276,2015-08-05T16:55:51,CLOSEACCT,1,782,546,2015-08-05,9999-12-31,3008,INACTIVE,2,11769,true
DXw dUtQDoFZNAZrAQPCBSAKksAkuf,4277,2012-04-06T17:13:07,ADDACCT,1,12527,1237,2012-04-06,9999-12-31,3220,ACTIVE,1,6913,true
fUSCpQUu wNKEnfvHAHSsMynJZrFyvDSpBRAhXGBAAtUhE,4278,2012-04-06T17:29:47,ADDACCT,1,10163,1886,2012-04-06,2012-11-24,1847,ACTIVE,0,6914,false
PmytGCOpbePaLbBBbMCwcnuQjbTBwNTexxdOEW,4278,2012-11-24T05:10:55,UPDACCT,1,14868,1886,2012-11-24,2014-01-18,1847,ACTIVE,2,7839,false
PmytGCOpbePaLbBBbMCwcnuQjbTBwNTexxdOEW,4278,2014-01-18T05:47:21,CLOSEACCT,1,14868,1886,2014-01-18,9999-12-31,1847,INACTIVE,2,9517,true
NdoBgvEEuLTXOygVMgIqLuwZrHYZiOaNkBujJDH NNWIOQNOZg,4279,2012-04-07T02:47:03,ADDACCT,1,7410,1615,2012-04-07,2013-06-20,287,ACTIVE,1,6916,false
NdoBgvEEuLTXOygVMgIqLuwZrHYZiOaNkBujJDH NNWIOQNOZg,4279,2013-06-20T12:34:47,CLOSEACCT,1,7410,1615,2013-06-20,9999-12-31,287,INACTIVE,1,8668,true
QGdVvbVMiHBSHUPjPxQxpVQLcDAGzpz,4280,2012-04-07T18:54:54,ADDACCT,1,6145,603,2012-04-07,2012-06-16,142,ACTIVE,1,6918,false
QPngAsEkUjCJUTCdCBgPNpHBeBGMSFvAYajN kHTyhG,4280,2012-06-16T22:05:00,UPDACCT,1,2020,603,2012-06-16,9999-12-31,142,ACTIVE,1,7202,true
ZtFbEJyUFkBbmMJRHrOLGJFvCXYarkcldv,4281,2012-04-08T09:16:57,ADDACCT,1,13247,668,2012-04-08,9999-12-31,1597,ACTIVE,1,6920,true
VMgFfqOVHEPzdDsUEEMFLVyJRWREVZ,4282,2012-04-08T13:01:23,ADDACCT,1,7366,233,2012-04-08,2013-07-28,666,ACTIVE,1,6921,false
VOIDIqolSlICtqVpuxKGPVEdsMAJvGIHYawF,4282,2013-07-28T00:58:39,UPDACCT,1,7366,233,2013-07-28,2016-09-17,666,ACTIVE,1,8820,false
VOIDIqolSlICtqVpuxKGPVEdsMAJvGIHYawF,4282,2016-09-17T15:00:37,CLOSEACCT,1,7366,233,2016-09-17,9999-12-31,666,INACTIVE,1,13401,true
lONCUAqLoVSGVoOGzIFOZCGVpnUFJAlLYxhplAS,4283,2012-04-09T02:24:36,NEW,1,14714,2253,2012-04-09,2012-10-31,4041,ACTIVE,2,6924,false
UNHGEwFcAaxy UmDCZlXNTEovkvrRygFnIBQJHKUaXClk,4283,2012-10-31T05:16:20,UPDACCT,1,878,2253,2012-10-31,2016-03-22,4041,ACTIVE,2,7742,false
UNHGEwFcAaxy UmDCZlXNTEovkvrRygFnIBQJHKUaXClk,4283,2016-03-22T12:03:04,CLOSEACCT,1,878,2253,2016-03-22,9999-12-31,4041,INACTIVE,2,12685,true
AeoO PQFtDyFRlQFNAWBcgOnnzRJrY PTZiJT,4284,2012-04-09T11:57:37,NEW,1,13674,2254,2012-04-09,2017-05-31,3716,ACTIVE,0,6925,false
AeoO PQFtDyFRlQFNAWBcgOnnzRJrY PTZiJT,4284,2017-05-31T05:27:21,CLOSEACCT,1,13674,2254,2017-05-31,9999-12-31,2813,INACTIVE,0,14424,true
TbBjynTXpXQifSiaKzJKixuIBqXBNEpwLi,4285,2012-04-09T20:22:00,NEW,1,4357,2255,2012-04-09,9999-12-31,4353,ACTIVE,1,6927,true
fXYbGGQjEHOSEzPCOSVGDYaKKJHPyhqNrOmTzVGv,4286,2012-04-10T11:54:35,NEW,1,3972,2256,2012-04-10,9999-12-31,4628,ACTIVE,1,6929,true
dxbODnCGIkQazCfjVTwUrdvNchwgRaGGWODLM,4287,2012-04-10T18:49:43,NEW,1,2825,2257,2012-04-10,2016-11-13,2185,ACTIVE,1,6930,false
dxbODnCGIkQazCfjVTwUrdvNchwgRaGGWODLM,4287,2016-11-13T06:48:59,CLOSEACCT,1,2825,2257,2016-11-13,9999-12-31,2185,INACTIVE,1,13627,true
RJFVQaKxeojRHYmmCCcaqKkitZAHUniTFpPpFSfBXOQQWtMA,4288,2012-04-11T04:48:06,NEW,1,11893,2258,2012-04-11,2013-01-22,5223,ACTIVE,2,6932,false
TOLWjZgCsfJgyFYNlSEGKxLXfQMxCQGNRheHPs,4288,2013-01-22T12:11:16,UPDACCT,1,6991,2258,2013-01-22,9999-12-31,5223,ACTIVE,2,8076,true
EiKvdJyrioUunWFyykuLMbUYOwHuDXKsAPdBFi,4289,2012-04-11T11:20:52,NEW,1,4343,2259,2012-04-11,9999-12-31,5865,ACTIVE,1,6934,true
PHQBXhNBIywFilxFEHZmZYiFmq kNPRIUWOGfpRDZLt,4290,2012-04-11T18:46:05,NEW,1,6697,2260,2012-04-11,9999-12-31,2615,ACTIVE,1,6935,true
BkWyBsAabTNCO sdWYyC EBWmPWRoKyeKArU,4291,2012-04-11T21:09:56,NEW,1,2143,2261,2012-04-11,2013-10-11,2126,ACTIVE,0,6937,false
BkWyBsAabTNCO sdWYyC EBWmPWRoKyeKArU,4291,2013-10-11T14:17:24,CLOSEACCT,1,2143,2261,2013-10-11,9999-12-31,2126,INACTIVE,0,9120,true
SXqHUaPjELIbhnmIiPuriTCdKSVvZCCKQ,4292,2012-04-12T07:38:29,NEW,1,5053,2262,2012-04-12,9999-12-31,1890,ACTIVE,0,6938,true
fzvWkMQVNTREJocNqKINKeKVPDLYoV,4293,2012-04-13T03:28:29,NEW,1,6660,2263,2012-04-13,2013-09-21,2961,ACTIVE,1,6940,false
BDWNdzxkNCwnLCLcGKpWnTBSeRlkXnOScbRvZmQpRLCGt,4293,2013-09-21T14:34:27,UPDACCT,1,4678,2263,2013-09-21,2013-11-19,2961,ACTIVE,2,9044,false
ltKzFKjJQHuPqVHmWIWKCFIzXgbNjevkJO,4293,2013-11-19T19:13:56,UPDACCT,1,4678,2263,2013-11-19,9999-12-31,2961,ACTIVE,2,9278,true
kKKGzBKhnGCIfvHSeMzg pTiJwnAHGHzOAbxlSUAP,4294,2012-04-13T21:20:59,ADDACCT,1,1236,174,2012-04-13,2012-05-10,1718,ACTIVE,0,6942,false
kKKGzBKhnGCIfvHSeMzg pTiJwnAHGHzOAbxlSUAP,4294,2012-05-10T14:50:04,UPDACCT,1,5903,174,2012-05-10,2015-12-28,1718,ACTIVE,0,7047,false
oIVIXE RtqkoULNUEZTpYgvwFCTDBIsm,4294,2015-12-28T09:13:12,UPDACCT,1,4459,174,2015-12-28,9999-12-31,1718,ACTIVE,2,12347,true
CUToDfpnYbAHuctLuAIsTqFlJvtRXc fhhmabQtNjehaTir,4295,2012-04-14T03:09:48,ADDACCT,1,2150,710,2012-04-14,2013-06-12,3158,ACTIVE,0,6943,false
QUbhfgQeHMVDahCCkqTHIdQNDUuLijIDUTS,4295,2013-06-12T10:50:50,UPDACCT,1,4637,710,2013-06-12,9999-12-31,3158,ACTIVE,0,8637,true
rgWoDTKYvXDKfxnjZFRJtIJUzRJLSxHkxkwE,4296,2012-04-14T17:08:46,ADDACCT,1,14602,718,2012-04-14,9999-12-31,2091,ACTIVE,1,6945,true
wNKpnSCzzUzLGfitEFHwSLAJGxQQ NJvTMoRTCeNeIMD,4297,2012-04-15T07:45:31,ADDACCT,1,9543,289,2012-04-15,9999-12-31,255,ACTIVE,1,6947,true
cOQDFHfoJkZBEIGDUqKDfuqATESBLbLCHyIjvRwEgkNuDp,4298,2012-04-15T08:29:45,ADDACCT,1,6032,1690,2012-04-15,9999-12-31,838,ACTIVE,1,6948,true
mNEHrtPqHzXplNKBZmPKIgPSaTFmpaBnFbQocAJHwaeTxHnSB,4299,2012-04-15T14:45:38,ADDACCT,1,1399,1919,2012-04-15,9999-12-31,1861,ACTIVE,2,6950,true
MIUJKJaVBcnAaHLCJkvJ AqZSWAkBOw,4300,2012-04-15T21:00:01,ADDACCT,1,11954,2128,2012-04-15,9999-12-31,1804,ACTIVE,1,6951,true
EgTLtgXPFZYfRvgitcEnDRsbBxmxrEoKUdNF,4301,2012-04-16T09:15:22,ADDACCT,1,14803,39,2012-04-16,9999-12-31,6344,ACTIVE,1,6953,true
DcnubQovFmRqKLaYBGbkIyLgQHhyDmVCpxA,4302,2012-04-16T22:30:59,ADDACCT,1,9815,1974,2012-04-16,9999-12-31,4661,ACTIVE,0,6955,true
XDyPpfFXRbAxRznYsPgoziuHtHzbuCSAi,4303,2012-04-17T02:00:50,ADDACCT,1,7148,1481,2012-04-17,9999-12-31,5261,ACTIVE,1,6956,true
lCfPjeIHSJCIFthHCsRVNMvOjgwsPqwHg,4304,2012-04-17T08:27:54,NEW,1,11340,2264,2012-04-17,9999-12-31,727,ACTIVE,1,6957,true
KbTANDsX TsfSHHemyDkEavPCUNq zYwwYDNuPC,4305,2012-04-18T00:09:47,NEW,1,356,2265,2012-04-18,9999-12-31,6071,ACTIVE,1,6960,true
z dgNuMwdQgKQuTqWRsGODLhlsUnuRAIBBEwfrAcgLcmsNdDWD,4306,2012-04-18T06:33:35,NEW,1,5292,2266,2012-04-18,9999-12-31,6352,ACTIVE,1,6961,true
klaOGIxOaMGjhaRpVAfdQXxWDhuLXshjCnTvlJj,4307,2012-04-18T16:09:25,NEW,1,7192,2267,2012-04-18,9999-12-31,5605,ACTIVE,1,6962,true
LyNGLRkzrJyE fqyRYRKOdWYDdAUibFTE,4308,2012-04-19T13:02:29,NEW,1,6145,2268,2012-04-19,9999-12-31,1911,ACTIVE,1,6965,true
NkoTDGJMhRaxvBxgLOgTWCOGRmGKqFVzZbXnJmSVyuudV,4309,2012-04-19T15:26:48,NEW,1,4299,2269,2012-04-19,2012-08-15,2798,ACTIVE,1,6966,false
NkoTDGJMhRaxvBxgLOgTWCOGRmGKqFVzZbXnJmSVyuudV,4309,2012-08-15T07:59:57,UPDACCT,1,6970,2269,2012-08-15,9999-12-31,2798,ACTIVE,1,7436,true
"",4310,2012-04-20T03:28:10,NEW,1,7932,2270,2012-04-20,2014-11-21,2104,ACTIVE,2,6967,false
"",4310,2014-11-21T10:30:19,CLOSEACCT,1,7932,2270,2014-11-21,9999-12-31,2104,INACTIVE,2,10742,true
VzuFgMkiAYrMCODNChUeWyYvrLFOEmVzHnUQZV,4311,2012-04-20T10:52:20,NEW,1,11774,2271,2012-04-20,9999-12-31,3568,ACTIVE,1,6970,true
kWENOiGwCDISJPaMrybRCVENEqROUETRIcevspVsxjX,4312,2012-04-20T18:04:30,NEW,1,7567,2272,2012-04-20,2013-09-16,3928,ACTIVE,1,6971,false
kWENOiGwCDISJPaMrybRCVENEqROUETRIcevspVsxjX,4312,2013-09-16T02:20:09,CLOSEACCT,1,7567,2272,2013-09-16,9999-12-31,4218,INACTIVE,1,9019,true
ysCnJErInDxPPAnSzRmBDkBzKinQmRTWkZgpv,4313,2012-04-20T18:04:32,NEW,1,277,2273,2012-04-20,2015-04-19,2031,ACTIVE,1,6972,false
GdHIlZOPtAQSFaMvOJYhPTYiBJTIrPdKUXjAUMl,4313,2015-04-19T17:31:23,UPDACCT,1,7114,2273,2015-04-19,9999-12-31,2031,ACTIVE,1,11335,true
ZwRGJDAfyhRVBEUISzmYNbZNJrQqjJRcOTNb,4314,2012-04-21T12:24:35,NEW,1,113,2274,2012-04-21,9999-12-31,5012,ACTIVE,1,6975,true
QU IevYeOXLQAUxRxjPgAyHCznIYJiKSUjpEtoXCPCRenp,4315,2012-04-21T14:23:50,ADDACCT,1,6042,545,2012-04-21,2014-02-01,1022,ACTIVE,1,6976,false
QU IevYeOXLQAUxRxjPgAyHCznIYJiKSUjpEtoXCPCRenp,4315,2014-02-01T11:11:04,UPDACCT,1,5981,545,2014-02-01,9999-12-31,1022,ACTIVE,1,9572,true
ucAgEMWyvEWuGNRWGoeqjnbAhEglPXlgCTXTSYa IRo,4316,2012-04-21T23:43:17,ADDACCT,1,5060,1877,2012-04-21,2016-10-31,886,ACTIVE,1,6977,false
SbBjGOfgmoiJHdUaDTbHltGQinRDOy,4316,2016-10-31T23:32:32,UPDACCT,1,5729,1877,2016-10-31,9999-12-31,3361,ACTIVE,0,13578,true
DXoPAnINvMsLaWMXyVrqMKkAuntFpXXZ I,4317,2012-04-23T01:05:08,ADDACCT,1,8939,2023,2012-04-23,9999-12-31,2118,ACTIVE,1,6980,true
HPTPFIwodJcluCFcVPubpuxeGuibDnUDNVKtkonCTgTSpmQNWt,4318,2012-04-23T07:15:49,ADDACCT,1,4988,1446,2012-04-23,2015-04-11,3904,ACTIVE,1,6981,false
HPTPFIwodJcluCFcVPubpuxeGuibDnUDNVKtkonCTgTSpmQNWt,4318,2015-04-11T13:50:26,CLOSEACCT,1,4988,1446,2015-04-11,9999-12-31,3904,INACTIVE,1,11303,true
H SgiCYaRdjstKTLGlxJddLKeRVMuPOmwIEJ,4319,2012-04-23T11:06:05,ADDACCT,1,6728,1441,2012-04-23,9999-12-31,2338,ACTIVE,1,6982,true
vyvwgGQLLSGyqIULHvKSJcTJTPhRBFkcd,4320,2012-04-24T01:42:25,ADDACCT,1,5507,1219,2012-04-24,2014-08-23,4764,ACTIVE,1,6984,false
vyvwgGQLLSGyqIULHvKSJcTJTPhRBFkcd,4320,2014-08-23T21:44:53,UPDACCT,1,5507,1219,2014-08-23,9999-12-31,4764,ACTIVE,2,10383,true
WJaXKeUzQkYbRinbtuTWPJMCFlozilFaEkHAHtODBeIPF vW,4321,2012-04-24T07:03:34,ADDACCT,1,7994,876,2012-04-24,9999-12-31,3039,ACTIVE,1,6985,true
TXDPSMwEx CNAWFNOJCRQU T RsdSbY,4322,2012-04-24T14:00:52,ADDACCT,1,6496,1628,2012-04-24,9999-12-31,5073,ACTIVE,1,6986,true
NjJsMIKORChMoKTizZtjVJWyNskdGTjgKcO EEOaJqxM,4323,2012-04-25T03:53:10,ADDACCT,1,11180,1459,2012-04-25,9999-12-31,1482,ACTIVE,1,6989,true
HRQvlcN KjhuJdPtJRDzAauIZSeIPQRKbE zQQxPdSDF,4324,2012-04-25T14:26:00,ADDACCT,1,3729,2215,2012-04-25,9999-12-31,696,ACTIVE,0,6990,true
fGYYjAFIvfCLAJNOhbTGITsmNuWScTGjMLRnwfKVzeqRV,4325,2012-04-25T15:38:48,NEW,1,6895,2275,2012-04-25,2012-06-25,5836,ACTIVE,2,6991,false
tTNexZMGJybSploHfuLoRqVJLomSNtNmzDSNDnvIx,4325,2012-06-25T07:37:03,UPDACCT,1,4896,2275,2012-06-25,9999-12-31,5836,ACTIVE,2,7233,true
wVYJyRjzJOFEuWSFhRMoVZmTNxrKPPZAUY,4326,2012-04-26T09:59:08,NEW,1,5029,2276,2012-04-26,9999-12-31,2384,ACTIVE,1,6994,true
kpCrTFgGOeDcfbPfIhRXhzkoSzWfniKqgOiVvFN,4327,2012-04-27T07:39:19,NEW,1,12783,2277,2012-04-27,9999-12-31,5469,ACTIVE,1,6997,true
nBbhQobdwAbEUuIalzQIJalBtzEFYSIjRqkjHewl,4328,2012-04-27T11:58:03,NEW,1,311,2278,2012-04-27,9999-12-31,1939,ACTIVE,0,6998,true
eOfFlxNDvBKxCbhdL tbPjCOKcGVaHuaMcJVHEcHdYSjjKgRHl,4329,2012-04-27T17:35:03,NEW,1,14318,2279,2012-04-27,2015-08-13,4167,ACTIVE,1,7000,false
eOfFlxNDvBKxCbhdL tbPjCOKcGVaHuaMcJVHEcHdYSjjKgRHl,4329,2015-08-13T04:30:24,UPDACCT,1,1550,2279,2015-08-13,9999-12-31,4167,ACTIVE,1,11802,true
A qCcSLFCQOaOHxWnApmfhuiwCAlSlM,4330,2012-04-28T04:58:29,NEW,1,13759,2280,2012-04-28,9999-12-31,5307,ACTIVE,1,7001,true
VsjRwiLNagFXKjTkBtHSqGcoIXWJMxFCYZm,4331,2012-04-28T19:02:59,NEW,1,8611,2281,2012-04-28,9999-12-31,2374,ACTIVE,2,7003,true
pfUFbwsEjyKMVajEtbGrehVHsXGvCyRjRE,4332,2012-04-29T06:14:31,NEW,1,9341,2282,2012-04-29,9999-12-31,5222,ACTIVE,1,7004,true
yKPKl RbjieIYKiuZbUCMsrlNaIpSo,4333,2012-04-29T12:24:18,NEW,1,5254,2283,2012-04-29,9999-12-31,1808,ACTIVE,1,7006,true
NFBASzWEgTQyuVbNvWSKFdOVyIDLgCiH,4334,2012-04-29T12:53:43,NEW,1,9727,2284,2012-04-29,2013-04-04,3069,ACTIVE,1,7007,false
YJnZMCjkYBWKgUlXfbJlgaqTmRNHFj,4334,2013-04-04T20:50:20,UPDACCT,1,1471,2284,2013-04-04,9999-12-31,804,ACTIVE,2,8366,true
nroFuIvjEEkvIAKSJXmkOIdNOIokujujJWKlVQpWZBaUWrGA,4335,2012-04-30T06:33:26,NEW,1,3293,2285,2012-04-30,9999-12-31,1450,ACTIVE,1,7009,true
OUsTFgNMNmV QzgPblaikmnuaJplLXabunEwXfwYumfRzMGjY,4336,2012-04-30T13:20:12,ADDACCT,1,13288,53,2012-04-30,9999-12-31,4862,ACTIVE,1,7010,true
XFdhVlwkUrOhtKMPiCnoLAbnFBDWDuKZICzJVrU,4337,2012-05-01T03:30:58,ADDACCT,1,11218,283,2012-05-01,9999-12-31,4500,ACTIVE,1,7012,true
AJGfQIjvyEoKL eTrLhKsSJKCjOGbJmwzVzD,4338,2012-05-01T04:44:47,ADDACCT,1,669,215,2012-05-01,9999-12-31,3497,ACTIVE,0,7013,true
KCunizCOJNjXnBThPmmUTTUvBNkHzdodXBth,4339,2012-05-01T16:48:38,ADDACCT,1,10781,608,2012-05-01,2015-12-21,3651,ACTIVE,1,7015,false
KCunizCOJNjXnBThPmmUTTUvBNkHzdodXBth,4339,2015-12-21T02:46:16,CLOSEACCT,1,10781,608,2015-12-21,9999-12-31,3651,INACTIVE,1,12319,true
LPHUDxnqNGAtrTIHUwwHcGELAaOluWKUkbOuRqA,4340,2012-05-02T03:56:00,ADDACCT,1,3924,2244,2012-05-02,2014-02-04,2756,ACTIVE,1,7016,false
jYzcPlCgJbqjmDkKkavWqYOmNPuNEqI,4340,2014-02-04T01:47:10,UPDACCT,1,9478,2244,2014-02-04,9999-12-31,2756,ACTIVE,1,9583,true
ISnEpicxZVoEXEQxgqlCmgojLqHyakpHne,4341,2012-05-02T11:25:15,ADDACCT,1,10153,1920,2012-05-02,9999-12-31,4792,ACTIVE,1,7018,true
yzCSSkEkskCdHzDbonQWSUpEfbJhbLHdAEdSBUQILVNE,4342,2012-05-02T13:57:14,ADDACCT,1,8656,143,2012-05-02,9999-12-31,3889,ACTIVE,1,7019,true
grBoQC hOZbHFnWbfHLIxibAFUyBiR,4343,2012-05-03T04:34:09,ADDACCT,1,3122,210,2012-05-03,9999-12-31,5342,ACTIVE,1,7021,true
FOGhDJOEHzGBvORDd qdTOQzWFsfJN QvMmUHYA F,4344,2012-05-03T11:34:59,ADDACCT,1,6646,680,2012-05-03,9999-12-31,197,ACTIVE,0,7022,true
pJNskNcaWHmtgvjVvQaEVGMMXKofGFRPcworgJotlbHS,4345,2012-05-04T02:51:11,ADDACCT,1,5271,980,2012-05-04,9999-12-31,2411,ACTIVE,1,7024,true
IvWUiRFWHXJlSdeCvNINAdVbxeRHjls,4346,2012-05-04T13:38:59,NEW,1,14093,2286,2012-05-04,2015-01-27,5024,ACTIVE,1,7025,false
jLfTLJRQItJTjeNzIxzXUyNQVZQqWrJn,4346,2015-01-27T06:18:48,UPDACCT,1,14093,2286,2015-01-27,9999-12-31,5024,ACTIVE,1,11009,true
BBniFfzqMGOqigOdlPUQKJWjMIFXFHd,4347,2012-05-05T03:13:21,NEW,1,697,2287,2012-05-05,9999-12-31,3482,ACTIVE,1,7027,true
dcoyBBXSAhBGXQsKiTQkCQFOfjIudaVZVtbrKKPq,4348,2012-05-05T08:07:30,NEW,1,7775,2288,2012-05-05,2014-03-29,1216,ACTIVE,1,7028,false
dcoyBBXSAhBGXQsKiTQkCQFOfjIudaVZVtbrKKPq,4348,2014-03-29T17:31:27,UPDACCT,1,7775,2288,2014-03-29,9999-12-31,1216,ACTIVE,1,9796,true
lij pOQEDbSFcEY PDLJZKMGBFFlpkQYGQByCFilyqGRPOW,4349,2012-05-05T22:20:53,NEW,1,8485,2289,2012-05-05,9999-12-31,964,ACTIVE,1,7030,true
YybBLMlreF VLXxflItdKHiOYQRRfacor,4350,2012-05-06T10:13:24,NEW,1,12016,2290,2012-05-06,9999-12-31,4078,ACTIVE,1,7032,true
qHM IDozvyPVKuUPMyPvmjRTDtNSlB,4351,2012-05-06T16:54:16,NEW,1,4992,2291,2012-05-06,2015-07-24,1446,ACTIVE,0,7033,false
qHM IDozvyPVKuUPMyPvmjRTDtNSlB,4351,2015-07-24T13:04:06,CLOSEACCT,1,4992,2291,2015-07-24,9999-12-31,1446,INACTIVE,0,11721,true
U VtsfObSojUnEFhFBWGHElQXJ VDwe,4352,2012-05-07T06:33:38,NEW,1,5821,2292,2012-05-07,9999-12-31,5575,ACTIVE,1,7035,true
QEMDDSVsnETsTwwboBwBLNFBUNlIYDFmBdFwqBLkUwkrLGQi,4353,2012-05-07T19:54:54,NEW,1,1509,2293,2012-05-07,9999-12-31,2993,ACTIVE,2,7037,true
tWKyJOSOTGPZIVXDIblNMYvTzHMGMDEbB,4354,2012-05-07T20:43:40,NEW,1,11374,2294,2012-05-07,2016-09-22,3777,ACTIVE,0,7038,false
tWKyJOSOTGPZIVXDIblNMYvTzHMGMDEbB,4354,2016-09-22T06:42:06,CLOSEACCT,1,11374,2294,2016-09-22,9999-12-31,2197,INACTIVE,0,13419,true
ckrfHSVPJQmVfPEwoPNuKkenTTK HPgZpKjSYqKLCcN,4355,2012-05-08T07:53:56,NEW,1,11750,2295,2012-05-08,9999-12-31,4421,ACTIVE,1,7040,true
JfYoeOIpGQCVxnTIGByglVQqeeZCQqFll,4356,2012-05-08T09:54:15,NEW,1,5544,2296,2012-05-08,2014-04-05,3660,ACTIVE,1,7041,false
nTIsjDGJIZjzQyLWjAhLGSOOvljdDaLOpO,4356,2014-04-05T19:08:25,UPDACCT,1,5544,2296,2014-04-05,9999-12-31,3660,ACTIVE,1,9828,true
NeoK  luLGDsqYjMqFGhTfmAWsCzFzDTklqMaVRoURbraqvPk,4357,2012-05-09T04:48:06,ADDACCT,1,9184,749,2012-05-09,2013-10-16,3236,ACTIVE,0,7043,false
NeoK  luLGDsqYjMqFGhTfmAWsCzFzDTklqMaVRoURbraqvPk,4357,2013-10-16T11:57:47,UPDACCT,1,10139,749,2013-10-16,9999-12-31,3236,ACTIVE,1,9141,true
DIqOlDaSajJyMECrbteCPUksPPJSQriHLwZaydsVy,4358,2012-05-09T17:06:28,ADDACCT,1,8482,441,2012-05-09,9999-12-31,721,ACTIVE,1,7045,true
wEogS PfszhdqQNdwZIUVJOnvdmbCaJfFESqyiAQglV,4359,2012-05-10T04:16:00,ADDACCT,1,2007,1605,2012-05-10,9999-12-31,4262,ACTIVE,1,7046,true
HPPtVQzynyNuUBCDryiIzSIkKZvAtkEpYHccJFMRcqL,4360,2012-05-10T18:50:23,ADDACCT,1,9822,632,2012-05-10,9999-12-31,676,ACTIVE,1,7048,true
FPkKXFVGqNVHpLuZHhVEyEZElsPIEjXR,4361,2012-05-11T00:05:52,ADDACCT,1,2293,1268,2012-05-11,9999-12-31,6433,ACTIVE,2,7050,true
egrGPAUCdkXECvuNLBZYbFwkpcaOJDUvJNOMiT,4362,2012-05-11T00:55:01,ADDACCT,1,8918,1,2012-05-11,9999-12-31,1715,ACTIVE,1,7051,true
ZNQcBCECCQyEjBDnbtwbj wPROvRuDMmJaPNggcA,4363,2012-05-11T03:35:51,ADDACCT,1,55,2133,2012-05-11,9999-12-31,1652,ACTIVE,1,7053,true
YIvgEESYgndANLfSpNlFsRMgIvzOIEAZXNKvahwF,4364,2012-05-11T04:49:41,ADDACCT,1,683,1725,2012-05-11,2016-04-11,3768,ACTIVE,2,7054,false
APJLKBJHmfyyfRswFnBHueQJBdRTwbyDIQUGDtD,4364,2016-04-11T19:37:28,UPDACCT,1,3869,1725,2016-04-11,9999-12-31,2169,ACTIVE,2,12768,true
RNuapLlpUfMvSXsxYKymRzeBXjaBlNuI,4365,2012-05-11T21:16:54,ADDACCT,1,10941,1164,2012-05-11,9999-12-31,5916,ACTIVE,0,7056,true
LbOcqQZlRYZBPCuRkYBvmPienxDmDRYJjGm,4366,2012-05-12T15:16:21,ADDACCT,1,12790,130,2012-05-12,9999-12-31,3447,ACTIVE,1,7058,true
jiAZBseVhATKAOtwDeaPRCQpSFAhxPTmo,4367,2012-05-12T16:44:09,NEW,1,14093,2297,2012-05-12,9999-12-31,4223,ACTIVE,1,7059,true
duTMftbADrwcPwkqQTZnWwqsAwAtPELdfEBEmLhvMEc,4368,2012-05-13T06:42:11,NEW,1,2048,2298,2012-05-13,9999-12-31,5646,ACTIVE,2,7060,true
sRlzrrHsHEzNrfLLJcaNGMCoAcowMeTmsFLONBDNU,4369,2012-05-13T17:23:35,NEW,1,6977,2299,2012-05-13,2014-12-06,1403,ACTIVE,2,7061,false
uKQJGHlyFNEWrSJDLIhacTQMIZVLdL,4369,2014-12-06T03:36:47,UPDACCT,1,7482,2299,2014-12-06,9999-12-31,1403,ACTIVE,1,10801,true
OSULiVWYs mfLDi rMjNlUgjnzKojRxyDe,4370,2012-05-14T03:02:21,NEW,1,2918,2300,2012-05-14,9999-12-31,2474,ACTIVE,2,7063,true
